age,job_1,job_2,job_3,job_4,job_5,job_6,job_7,job_8,job_9,job_10,job_11,job_12,marital_1,marital_2,marital_3,education_1,education_2,education_3,education_4,default,balance,housing,loan,contact_1,contact_2,contact_3,day,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,duration,campaign,pdays,previous,poutcome,y
40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,105,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,189,2,-1,0,,0
29,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,182,1,1,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,477,1,-1,0,,0
49,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,82,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,310,1,-1,0,,0
42,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,65,3,-1,0,,0
54,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,510,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,196,2,-1,0,,0
40,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,242,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,221,2,-1,0,,0
53,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,244,1,1,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,197,2,-1,0,,0
49,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,92,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,221,2,-1,0,,0
40,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,64,2,-1,0,,0
29,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,948,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,75,2,-1,0,,0
36,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,23,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,400,2,-1,0,,0
37,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,710,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,378,3,-1,0,,0
39,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1205,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,118,2,-1,0,,0
36,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,368,1,1,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1597,2,-1,0,,1
44,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1631,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,346,2,-1,0,,0
40,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,6,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,60,3,-1,0,,0
49,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,26,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,276,2,-1,0,,0
30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-48,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,152,2,-1,0,,0
57,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2142,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,251,3,-1,0,,0
24,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,77,1,1,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,390,2,-1,0,,0
46,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,401,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,306,2,-1,0,,0
33,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,21,0,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,189,3,-1,0,,0
43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,125,2,-1,0,,0
43,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,-497,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,234,2,-1,0,,0
40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,369,0,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,79,2,-1,0,,0
44,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,78,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,13,6,-1,0,,0
35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,226,1,1,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,283,3,-1,0,,0
47,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,503,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,109,2,-1,0,,0
33,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,372,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,132,2,-1,0,,0
31,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,144,2,-1,0,,0
40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,121,2,-1,0,,0
36,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,125,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,95,3,-1,0,,0
56,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,31,3,-1,0,,0
40,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,419,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,112,3,-1,0,,0
41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,322,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,87,4,-1,0,,0
53,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,303,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,593,2,-1,0,,0
39,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,607,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,99,2,-1,0,,0
44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,579,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,198,2,-1,0,,0
38,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,3047,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,285,2,-1,0,,0
54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,83,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,190,3,-1,0,,0
58,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,68,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,172,5,-1,0,,0
52,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,58,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,213,3,-1,0,,0
28,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,251,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,178,2,-1,0,,0
36,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,688,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,174,2,-1,0,,0
60,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,364,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,631,2,-1,0,,0
42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,55,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,176,5,-1,0,,0
42,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,101,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,32,3,-1,0,,0
44,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,105,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1529,2,-1,0,,0
51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,325,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,254,2,-1,0,,0
49,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,198,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,200,2,-1,0,,0
47,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,209,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,135,2,-1,0,,0
37,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,183,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,112,4,-1,0,,0
34,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,105,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,314,3,-1,0,,0
35,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,109,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,597,3,-1,0,,0
35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,376,1,1,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,207,3,-1,0,,0
40,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-7,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,410,2,-1,0,,0
55,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,160,3,-1,0,,0
55,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,143,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,42,3,-1,0,,0
35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,550,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,55,2,-1,0,,0
57,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,162,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,155,2,-1,0,,0
53,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,115,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,336,3,-1,0,,0
41,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,512,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,233,2,-1,0,,0
57,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,807,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,211,2,-1,0,,0
45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,248,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,88,5,-1,0,,0
43,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1211,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,208,3,-1,0,,0
56,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,7,0,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,305,2,-1,0,,0
31,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,281,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,206,2,-1,0,,0
37,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,88,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,128,2,-1,0,,0
30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,32,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,122,3,-1,0,,0
30,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,115,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,66,3,-1,0,,0
54,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,254,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,66,2,-1,0,,0
36,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,144,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,164,2,-1,0,,0
55,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,383,0,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,343,3,-1,0,,0
37,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,569,1,1,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,126,2,-1,0,,0
38,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,59,3,-1,0,,0
48,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,3754,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,249,3,-1,0,,0
55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,6920,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,406,3,-1,0,,0
59,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,307,1,1,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,250,7,-1,0,,0
37,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-421,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,183,5,-1,0,,0
33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,60,0,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,190,3,-1,0,,0
44,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,67,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,220,2,-1,0,,0
57,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,402,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,153,3,-1,0,,0
30,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,800,0,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,95,2,-1,0,,0
42,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,239,1,1,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,191,3,-1,0,,0
51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,421,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,216,2,-1,0,,0
44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,161,1,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,89,2,-1,0,,0
46,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,289,0,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,51,3,-1,0,,0
29,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,110,1,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,169,3,-1,0,,0
39,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,245,1,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,148,3,-1,0,,0
42,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,132,3,-1,0,,0
50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,156,1,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,117,3,-1,0,,0
42,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,275,4,-1,0,,0
39,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,20,1,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,124,2,-1,0,,0
55,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,92,1,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,118,3,-1,0,,0
46,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,89,1,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,479,2,-1,0,,0
42,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,166,1,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,285,3,-1,0,,0
45,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,103,1,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,35,4,-1,0,,0
43,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-454,1,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,322,2,-1,0,,0
42,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,445,1,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,202,2,-1,0,,0
30,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,172,8,-1,0,,0
47,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1001,1,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,201,4,-1,0,,0
51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,-69,1,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,216,3,-1,0,,0
38,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,42,1,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,195,2,-1,0,,0
57,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1617,1,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,96,2,-1,0,,0
42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,221,1,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,720,2,-1,0,,0
32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,210,1,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,188,2,-1,0,,0
46,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,70,2,-1,0,,0
29,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,185,1,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,141,3,-1,0,,0
59,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,836,1,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,106,1,-1,0,,0
32,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,301,1,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,395,2,-1,0,,0
44,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,503,1,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,629,2,-1,0,,0
40,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,407,1,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,502,1,-1,0,,0
31,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,53,1,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,446,1,-1,0,,0
46,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2303,1,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,241,1,-1,0,,0
43,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,144,1,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,131,3,-1,0,,0
34,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,205,1,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,312,1,-1,0,,0
39,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,305,1,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,275,6,-1,0,,0
30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,251,1,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,120,2,-1,0,,0
56,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,333,4,-1,0,,0
29,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8,0,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,113,1,-1,0,,0
40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,139,1,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,91,1,-1,0,,0
36,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,184,1,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,128,3,-1,0,,0
37,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,238,1,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,200,2,-1,0,,0
35,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,326,1,-1,0,,0
35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,292,1,-1,0,,0
47,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,222,1,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,68,1,-1,0,,0
31,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,414,1,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,215,1,-1,0,,0
56,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,223,1,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,97,1,-1,0,,0
57,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,197,0,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,32,1,-1,0,,0
36,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-251,1,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,162,1,-1,0,,0
45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,-139,1,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,152,3,-1,0,,0
47,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,733,1,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,268,1,-1,0,,0
29,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,104,2,-1,0,,0
57,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,852,1,-1,0,,0
45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,97,1,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,923,3,-1,0,,0
31,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,435,1,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,159,2,-1,0,,0
31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,953,3,-1,0,,0
37,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,147,0,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,416,2,-1,0,,0
30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,1,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,174,1,-1,0,,0
58,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1109,1,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,180,1,-1,0,,0
33,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,404,1,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,139,1,-1,0,,0
39,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,981,1,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,294,1,-1,0,,0
33,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,95,1,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,102,1,-1,0,,0
34,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,302,1,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,124,1,-1,0,,0
36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,-290,1,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,128,1,-1,0,,0
37,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,259,1,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,130,1,-1,0,,0
35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,527,1,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,143,1,-1,0,,0
55,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,102,1,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,74,1,-1,0,,0
34,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,872,1,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,105,2,-1,0,,0
40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,490,1,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,477,2,-1,0,,0
